g_mag,u0g,u0m010,u0m009,u0m008,u0m007,u0m006,u0m005,u0m004,u0m003,u0m002,u0m001,u0p000,u0p001,u0p002,u0p003,u0p004,u0p005,u0p006,u0p007,u0p008,u0p009,u0p010,u0p011,u0p012,u0p013,u0p014,u0p015,u0p016,u0p017,u0p018,u0p019,u0p020,u0p021,u0p022,u0p023,u0p024,u0p025,u0p026,u0p027,u0p028,u0p029,u0p030,u0p031,u0p032,u0p033,u0p034,u0p035,u0p036,u0p037,u0p038,u0p039,u0p040,u0p041,u0p042,u0p043,u0p044,u0p045,u0p046,u0p047,u0p048,u0p049,u0p050,u0p051,u0p052,u0p053,u0p054,u0p055,u0p056,u0p057,u0p058,u0p059,u0p060,u0p061,u0p062,u0p063,u0p064,u0p065,u0p066,u0p067,u0p068,u0p069,u0p070,u0p071,u0p072,u0p073,u0p074,u0p075,u0p076,u0p077,u0p078,u0p079,u0p080,u0p081,u0p082,u0p083,u0p084,u0p085,u0p086,u0p087,u0p088,u0p089,u0p090,u0p091,u0p092,u0p093,u0p094,u0p095,u0p096,u0p097,u0p098,u0p099,u0p100
17.62,1.035505,1.126473,1.118288,1.110269,1.102422,1.094749,1.087254,1.079942,1.072815,1.065877,1.059132,1.052584,1.046237,1.040094,1.034328,1.029116,1.024467,1.020388,1.017317,1.015699,1.015538,1.016611,1.018688,1.021763,1.025447,1.029356,1.033488,1.037877,1.042558,1.047528,1.053019,1.059257,1.066230,1.074119,1.083098,1.093141,1.103655,1.114070,1.124389,1.135688,1.149000,1.164256,1.180687,1.197558,1.214851,1.232550,1.250636,1.270280,1.292579,1.317397,1.344595,1.374032,1.405567,1.439063,1.474384,1.511404,1.550002,1.590061,1.631474,1.674141,1.717968,1.762870,1.808765,1.855580,1.903248,1.951705,2.000895,2.050764,2.101265,2.152352,2.203986,2.256128,2.308744,2.361803,2.415275,2.469134,2.523354,2.577913,2.632789,2.687964,2.743420,2.799139,2.855106,2.911307,2.967729,3.024359,3.081186,3.138199,3.195388,3.252744,3.310258,3.367922,3.425729,3.483671,3.541742,3.599935,3.658245,3.716667,3.775194,3.833822,3.892547,3.951365,4.010270,4.069260,4.128331,4.187479,4.246701,4.305995,4.365356,4.424783,4.484273,4.543823
17.63,1.035665,1.125176,1.117189,1.109356,1.101679,1.094163,1.086810,1.079625,1.072609,1.065768,1.059103,1.052619,1.046319,1.040206,1.034452,1.029232,1.024555,1.020428,1.017322,1.015709,1.015599,1.016731,1.018845,1.021932,1.025612,1.029506,1.033612,1.037976,1.042645,1.047616,1.053074,1.059203,1.065991,1.073700,1.082583,1.092609,1.103147,1.113585,1.123926,1.135222,1.148478,1.163630,1.179923,1.196640,1.213762,1.231273,1.249157,1.268592,1.290680,1.315287,1.342276,1.371506,1.402836,1.436129,1.471252,1.508078,1.546483,1.586354,1.627584,1.670070,1.713721,1.758448,1.804173,1.850821,1.898324,1.946619,1.995650,2.045362,2.095708,2.146644,2.198127,2.250121,2.302590,2.355504,2.408832,2.462549,2.516628,2.571048,2.625786,2.680824,2.736143,2.791727,2.847560,2.903627,2.959917,3.016415,3.073110,3.129993,3.187052,3.244279,3.301664,3.359200,3.416879,3.474694,3.532638,3.590705,3.648889,3.707185,3.765587,3.824090,3.882690,3.941383,4.000165,4.059031,4.117978,4.177003,4.236103,4.295273,4.354512,4.413817,4.473184,4.532612
17.64,1.035809,1.123628,1.115832,1.108181,1.100678,1.093326,1.086128,1.079088,1.072209,1.065493,1.058943,1.052564,1.046357,1.040326,1.034626,1.029415,1.024699,1.020487,1.017305,1.015685,1.015634,1.016843,1.018995,1.022085,1.025747,1.029618,1.033695,1.038034,1.042689,1.047654,1.053073,1.059082,1.065672,1.073192,1.081980,1.092004,1.102585,1.113066,1.123448,1.134737,1.147894,1.162856,1.178918,1.195407,1.212306,1.229598,1.247267,1.266489,1.288364,1.312760,1.339540,1.368564,1.399692,1.432787,1.467715,1.504350,1.542570,1.582259,1.623310,1.665623,1.709103,1.753664,1.799225,1.845713,1.893059,1.941200,1.990079,2.039642,2.089841,2.140632,2.191972,2.243825,2.296156,2.348932,2.402124,2.455706,2.509652,2.563939,2.618546,2.673454,2.728644,2.784100,2.839806,2.895747,2.951911,3.008284,3.064855,3.121614,3.178550,3.235654,3.292917,3.350332,3.407889,3.465584,3.523407,3.581354,3.639419,3.697595,3.755878,3.814263,3.872745,3.931320,3.989984,4.048732,4.107562,4.166470,4.225452,4.284506,4.343628,4.402817,4.462068,4.521380
17.65,1.035909,1.121234,1.113624,1.106163,1.098853,1.091697,1.084699,1.077861,1.071186,1.064678,1.058340,1.052174,1.046183,1.040372,1.034839,1.029684,1.024915,1.020536,1.017194,1.015543,1.015590,1.016925,1.019132,1.022207,1.025821,1.029652,1.033698,1.038006,1.042627,1.047556,1.052894,1.058740,1.065087,1.072395,1.081110,1.091199,1.101910,1.112517,1.123024,1.134355,1.147395,1.162088,1.177824,1.194023,1.210667,1.227737,1.245217,1.264265,1.285968,1.310194,1.336806,1.365664,1.396629,1.429565,1.464337,1.500820,1.538890,1.578433,1.619342,1.661514,1.704858,1.749285,1.794714,1.841073,1.888292,1.936309,1.985065,2.034507,2.084587,2.135260,2.186484,2.238222,2.290439,2.343102,2.396183,2.449654,2.503491,2.557669,2.612168,2.666969,2.722052,2.777402,2.833002,2.888839,2.944898,3.001167,3.057635,3.114291,3.171124,3.228126,3.285287,3.342599,3.400056,3.457649,3.515371,3.573218,3.631182,3.689258,3.747441,3.805726,3.864108,3.922584,3.981148,4.039797,4.098528,4.157337,4.216220,4.275175,4.334199,4.393289,4.452442,4.511656
17.66,1.035955,1.117291,1.109801,1.102484,1.095344,1.088383,1.081605,1.075014,1.068613,1.062406,1.056395,1.050585,1.044978,1.039579,1.034413,1.029511,1.024875,1.020508,1.017137,1.015492,1.015583,1.016965,1.019190,1.022253,1.025850,1.029678,1.033734,1.038030,1.042575,1.047365,1.052550,1.058278,1.064539,1.071810,1.080554,1.090735,1.101569,1.112296,1.122922,1.134362,1.147496,1.162267,1.178057,1.194275,1.210905,1.227929,1.245332,1.264284,1.285883,1.309998,1.336493,1.365229,1.396068,1.428874,1.463514,1.499862,1.537796,1.577201,1.617971,1.660005,1.703209,1.747497,1.792787,1.839007,1.886087,1.933965,1.982584,2.031889,2.081832,2.132369,2.183458,2.235061,2.287143,2.339673,2.392621,2.445960,2.499664,2.553711,2.608080,2.662750,2.717704,2.772925,2.828396,2.884104,2.940035,2.996177,3.052518,3.109047,3.165754,3.222630,3.279665,3.336853,3.394184,3.451652,3.509251,3.566973,3.624813,3.682766,3.740825,3.798987,3.857247,3.915600,3.974041,4.032569,4.091177,4.149864,4.208626,4.267460,4.326362,4.385331,4.444363,4.503456
17.67,1.036041,1.114149,1.106761,1.099563,1.092560,1.085755,1.079151,1.072753,1.066564,1.060588,1.054828,1.049288,1.043972,1.038882,1.034004,1.029320,1.024833,1.020546,1.017208,1.015578,1.015663,1.017032,1.019249,1.022308,1.025907,1.029745,1.033819,1.038112,1.042606,1.047298,1.052382,1.058048,1.064285,1.071554,1.080300,1.090487,1.101327,1.112063,1.122695,1.134145,1.147296,1.162090,1.177884,1.194063,1.210613,1.227519,1.244766,1.263540,1.284956,1.308883,1.335187,1.363730,1.394375,1.426986,1.461432,1.497586,1.535327,1.574541,1.615121,1.656967,1.699985,1.744089,1.789197,1.835237,1.882139,1.929841,1.978285,2.027417,2.077190,2.127557,2.178479,2.229916,2.281833,2.334200,2.386986,2.440164,2.493709,2.547598,2.601809,2.656323,2.711122,2.766188,2.821506,2.877061,2.932840,2.988831,3.045021,3.101400,3.157958,3.214685,3.271573,3.328613,3.385797,3.443119,3.500571,3.558148,3.615843,3.673650,3.731566,3.789583,3.847699,3.905909,3.964208,4.022592,4.081058,4.139603,4.198223,4.256915,4.315676,4.374503,4.433394,4.492346
17.68,1.036140,1.111302,1.104003,1.096911,1.090029,1.083363,1.076916,1.070692,1.064695,1.058928,1.053396,1.048102,1.043050,1.038244,1.033630,1.029154,1.024819,1.020626,1.017336,1.015717,1.015777,1.017110,1.019306,1.022360,1.025964,1.029814,1.033908,1.038203,1.042658,1.047272,1.052278,1.057905,1.064144,1.071423,1.080157,1.090312,1.101110,1.111804,1.122396,1.133804,1.146909,1.161653,1.177377,1.193451,1.209861,1.226593,1.243636,1.262188,1.283379,1.307078,1.333153,1.361468,1.391884,1.424268,1.458489,1.494421,1.531942,1.570940,1.611307,1.652943,1.695753,1.739653,1.784560,1.830402,1.877109,1.924618,1.972873,2.021818,2.071406,2.121590,2.172331,2.223590,2.275331,2.327523,2.380135,2.433142,2.486517,2.540237,2.594281,2.648629,2.703262,2.758164,2.813319,2.868713,2.924331,2.980162,3.036193,3.092413,3.148813,3.205383,3.262115,3.318999,3.376028,3.433195,3.490493,3.547916,3.605458,3.663113,3.720876,3.778742,3.836707,3.894765,3.952913,4.011147,4.069463,4.127858,4.186329,4.244872,4.303484,4.362163,4.420905,4.479709
17.69,1.036228,1.108147,1.100911,1.093904,1.087132,1.080598,1.074307,1.068263,1.062470,1.056932,1.051655,1.046640,1.041893,1.037417,1.033118,1.028900,1.024765,1.020713,1.017502,1.015900,1.015912,1.017180,1.019340,1.022387,1.026003,1.029875,1.034000,1.038304,1.042716,1.047233,1.052152,1.057763,1.064054,1.071394,1.080137,1.090250,1.100983,1.111615,1.122149,1.133510,1.146588,1.161325,1.177026,1.193030,1.209326,1.225903,1.242747,1.261080,1.282044,1.305515,1.331358,1.359440,1.389624,1.421776,1.455767,1.491469,1.528764,1.567538,1.607683,1.649100,1.691695,1.735382,1.780079,1.825713,1.872216,1.919524,1.967578,2.016327,2.065720,2.115712,2.166263,2.217333,2.268888,2.320895,2.373325,2.426150,2.479345,2.532887,2.586754,2.640926,2.695385,2.750114,2.805097,2.860319,2.915767,2.971428,3.027291,3.083344,3.139577,3.195980,3.252546,3.309265,3.366130,3.423133,3.480269,3.537529,3.594909,3.652402,3.710004,3.767709,3.825514,3.883412,3.941401,3.999476,4.057633,4.115870,4.174182,4.232567,4.291021,4.349543,4.408129,4.466776
17.70,1.036291,1.103757,1.096536,1.089586,1.082913,1.076520,1.070413,1.064597,1.059076,1.053857,1.048942,1.044336,1.040043,1.036068,1.032255,1.028445,1.024639,1.020837,1.017771,1.016181,1.016072,1.017191,1.019278,1.022326,1.025986,1.029912,1.034101,1.038431,1.042780,1.047150,1.051959,1.057618,1.064114,1.071659,1.080456,1.090476,1.101073,1.111628,1.122142,1.133555,1.146772,1.161731,1.177653,1.193798,1.210158,1.226723,1.243486,1.261695,1.282524,1.305848,1.331537,1.359456,1.389470,1.421447,1.455257,1.490777,1.527886,1.566471,1.606427,1.647653,1.690057,1.733551,1.778057,1.823500,1.869812,1.916930,1.964795,2.013354,2.062560,2.112365,2.162729,2.213614,2.264985,2.316809,2.369056,2.421700,2.474714,2.528076,2.581764,2.635758,2.690039,2.744591,2.799398,2.854445,2.909719,2.965206,3.020895,3.076775,3.132836,3.189068,3.245463,3.302012,3.358707,3.415541,3.472507,3.529599,3.586811,3.644136,3.701571,3.759109,3.816747,3.874479,3.932302,3.990211,4.048204,4.106275,4.164423,4.222644,4.280934,4.339292,4.397714,4.456198
17.71,1.036420,1.100616,1.093418,1.086520,1.079927,1.073645,1.067679,1.062035,1.056718,1.051733,1.047084,1.042777,1.038815,1.035202,1.031759,1.028305,1.024840,1.021362,1.018537,1.017035,1.016863,1.017893,1.019994,1.023161,1.026989,1.031080,1.035430,1.039898,1.044348,1.048778,1.053691,1.059577,1.066421,1.074258,1.083123,1.092988,1.103394,1.113895,1.124486,1.136048,1.149421,1.164544,1.180609,1.196848,1.213255,1.229822,1.246543,1.264680,1.285418,1.308634,1.334200,1.361981,1.391847,1.423665,1.457308,1.492653,1.529581,1.567980,1.607746,1.648779,1.690987,1.734284,1.778591,1.823834,1.869945,1.916862,1.964527,2.012886,2.061891,2.111497,2.161662,2.212349,2.263522,2.315150,2.367202,2.419650,2.472471,2.525640,2.579136,2.632939,2.687031,2.741393,2.796012,2.850871,2.905958,2.961260,3.016764,3.072460,3.128337,3.184387,3.240599,3.296967,3.353481,3.410135,3.466921,3.523834,3.580868,3.638016,3.695273,3.752635,3.810096,3.867653,3.925301,3.983035,4.040853,4.098751,4.156725,4.214773,4.272891,4.331076,4.389326,4.447639
17.72,1.036578,1.099205,1.092050,1.085202,1.078669,1.072455,1.066567,1.061009,1.055788,1.050907,1.046372,1.042188,1.038358,1.034886,1.031590,1.028283,1.024966,1.021637,1.018915,1.017423,1.017166,1.018090,1.020138,1.023302,1.027157,1.031277,1.035659,1.040162,1.044646,1.049111,1.054073,1.060038,1.066989,1.074892,1.083709,1.093419,1.103673,1.114134,1.124796,1.136448,1.149846,1.164929,1.180917,1.197067,1.213372,1.229827,1.246425,1.264427,1.285019,1.308080,1.333481,1.361090,1.390778,1.422412,1.455867,1.491020,1.527754,1.565957,1.605525,1.646359,1.688368,1.731465,1.775572,1.820615,1.866527,1.913244,1.960710,2.008871,2.057679,2.107088,2.157057,2.207549,2.258527,2.309961,2.361819,2.414076,2.466705,2.519683,2.572988,2.626601,2.680504,2.734678,2.789109,2.843781,2.898681,2.953797,3.009115,3.064626,3.120319,3.176184,3.232213,3.288397,3.344728,3.401200,3.457804,3.514536,3.571388,3.628355,3.685431,3.742613,3.799894,3.857271,3.914739,3.972294,4.029933,4.087652,4.145448,4.203317,4.261257,4.319265,4.377337,4.435472
17.73,1.036745,1.098540,1.091424,1.084617,1.078125,1.071955,1.066110,1.060597,1.055421,1.050588,1.046100,1.041964,1.038184,1.034762,1.031516,1.028260,1.024994,1.021717,1.019009,1.017454,1.017057,1.017818,1.019736,1.022802,1.026579,1.030631,1.034954,1.039403,1.043832,1.048243,1.053151,1.059059,1.065951,1.073760,1.082418,1.091904,1.101956,1.112321,1.122988,1.134651,1.147967,1.162882,1.178660,1.194603,1.210704,1.226958,1.243357,1.261158,1.281546,1.304399,1.329589,1.356987,1.386461,1.417883,1.451125,1.486066,1.522588,1.560581,1.599940,1.640566,1.682368,1.725260,1.769164,1.814004,1.859714,1.906232,1.953499,2.001462,2.050073,2.099287,2.149061,2.199359,2.250144,2.301385,2.353052,2.405118,2.457557,2.510345,2.563461,2.616886,2.670600,2.724587,2.778831,2.833316,2.888030,2.942959,2.998092,3.053417,3.108925,3.164605,3.220449,3.276449,3.332596,3.388883,3.445304,3.501852,3.558520,3.615304,3.672197,3.729196,3.786294,3.843488,3.900774,3.958147,4.015603,4.073140,4.130753,4.188440,4.246198,4.304024,4.361914,4.419868
17.74,1.036932,1.098538,1.091457,1.084679,1.078212,1.072061,1.066230,1.060726,1.055553,1.050717,1.046222,1.042073,1.038273,1.034826,1.031566,1.028322,1.025094,1.021884,1.019216,1.017623,1.017110,1.017731,1.019539,1.022528,1.026246,1.030249,1.034532,1.038953,1.043373,1.047792,1.052704,1.058593,1.065443,1.073163,1.081663,1.090925,1.100782,1.111073,1.121786,1.133489,1.146725,1.161441,1.176971,1.192681,1.208564,1.224613,1.240822,1.258436,1.278629,1.301282,1.326268,1.353459,1.382723,1.413933,1.446962,1.481688,1.517997,1.555775,1.594920,1.635332,1.676921,1.719601,1.763293,1.807923,1.853423,1.899732,1.946791,1.994547,2.042952,2.091960,2.141530,2.191623,2.242206,2.293245,2.344710,2.396574,2.448812,2.501401,2.554318,2.607544,2.661060,2.714849,2.768895,2.823183,2.877700,2.932433,2.987370,3.042499,3.097812,3.153297,3.208946,3.264751,3.320704,3.376797,3.433024,3.489378,3.545854,3.602444,3.659144,3.715950,3.772856,3.829857,3.886950,3.944131,4.001395,4.058740,4.116161,4.173657,4.231223,4.288857,4.346556,4.404318
17.75,1.037177,1.100400,1.093374,1.086626,1.080162,1.073987,1.068106,1.062524,1.057245,1.052275,1.047616,1.043275,1.039254,1.035558,1.032079,1.028711,1.025454,1.022309,1.019716,1.018115,1.017513,1.018023,1.019753,1.022696,1.026390,1.030371,1.034637,1.039075,1.043576,1.048139,1.053180,1.059109,1.065911,1.073512,1.081840,1.090879,1.100582,1.110905,1.121831,1.133712,1.146885,1.161307,1.176453,1.191823,1.207409,1.223203,1.239196,1.256611,1.276598,1.299038,1.323807,1.350776,1.379817,1.410802,1.443605,1.478106,1.514188,1.551741,1.590661,1.630850,1.672217,1.714676,1.758148,1.802560,1.847844,1.893938,1.940783,1.988328,2.036522,2.085321,2.134683,2.184570,2.234947,2.285782,2.337045,2.388707,2.440745,2.493133,2.545851,2.598879,2.652198,2.705790,2.759640,2.813734,2.868056,2.922595,2.977339,3.032276,3.087396,3.142690,3.198148,3.253763,3.309525,3.365429,3.421466,3.477632,3.533918,3.590320,3.646833,3.703450,3.760169,3.816983,3.873889,3.930883,3.987962,4.045120,4.102356,4.159666,4.217046,4.274495,4.332009,4.389586
17.76,1.037431,1.104236,1.097291,1.090574,1.084091,1.077844,1.071839,1.066079,1.060568,1.055311,1.050311,1.045571,1.041096,1.036889,1.032943,1.029254,1.025823,1.022654,1.020106,1.018540,1.017961,1.018467,1.020151,1.023009,1.026605,1.030510,1.034719,1.039156,1.043744,1.048481,1.053639,1.059485,1.066007,1.073299,1.081451,1.090442,1.100233,1.110784,1.122073,1.134210,1.147296,1.161301,1.175905,1.190803,1.205985,1.221441,1.237158,1.254325,1.274058,1.296241,1.320751,1.347460,1.376240,1.406965,1.439509,1.473753,1.509580,1.546881,1.585551,1.625493,1.666615,1.708833,1.752067,1.796243,1.841294,1.887157,1.933775,1.981094,2.029064,2.077642,2.126785,2.176455,2.226617,2.277238,2.328288,2.379740,2.431568,2.483749,2.536260,2.589083,2.642197,2.695586,2.749234,2.803126,2.857248,2.911588,2.966133,3.020872,3.075795,3.130892,3.186154,3.241573,3.297141,3.352850,3.408694,3.464666,3.520760,3.576969,3.633290,3.689716,3.746243,3.802867,3.859582,3.916386,3.973274,4.030243,4.087290,4.144410,4.201602,4.258862,4.316188,4.373577
17.77,1.037629,1.106391,1.099470,1.092751,1.086237,1.079933,1.073841,1.067967,1.062312,1.056881,1.051678,1.046705,1.041966,1.037464,1.033256,1.029402,1.025904,1.022767,1.020297,1.018803,1.018290,1.018831,1.020495,1.023278,1.026786,1.030631,1.034809,1.039253,1.043900,1.048747,1.053971,1.059744,1.066059,1.073131,1.081166,1.090143,1.099999,1.110670,1.122132,1.134364,1.147345,1.161049,1.175281,1.189857,1.204762,1.219986,1.235516,1.252509,1.272057,1.294043,1.318346,1.344841,1.373399,1.403896,1.436208,1.470215,1.505802,1.542860,1.581286,1.620982,1.661858,1.703828,1.746813,1.790741,1.835544,1.881159,1.927529,1.974600,2.022323,2.070654,2.119551,2.168975,2.218891,2.269267,2.320073,2.371282,2.422867,2.474805,2.527074,2.579655,2.632528,2.685677,2.739085,2.792737,2.846620,2.900721,2.955027,3.009529,3.064214,3.119074,3.174099,3.229282,3.284613,3.340087,3.395695,3.451431,3.507290,3.563264,3.619350,3.675542,3.731835,3.788225,3.844707,3.901277,3.957932,4.014668,4.071482,4.128369,4.185329,4.242357,4.299450,4.356607
17.78,1.037806,1.107967,1.101038,1.094293,1.087736,1.081370,1.075199,1.069226,1.063454,1.057887,1.052527,1.047379,1.042444,1.037727,1.033334,1.029374,1.025852,1.022773,1.020400,1.018998,1.018572,1.019165,1.020820,1.023532,1.026955,1.030746,1.034903,1.039362,1.044062,1.049000,1.054276,1.059988,1.066129,1.073016,1.080955,1.089924,1.099824,1.110557,1.122098,1.134346,1.147200,1.160640,1.174565,1.188875,1.203557,1.218598,1.233983,1.250842,1.270239,1.292059,1.316183,1.342485,1.370841,1.401125,1.433217,1.466996,1.502349,1.539168,1.577350,1.616799,1.657424,1.699140,1.741870,1.785540,1.830083,1.875438,1.921546,1.968354,2.015814,2.063881,2.112514,2.161674,2.211326,2.261437,2.311979,2.362922,2.414242,2.465916,2.517921,2.570237,2.622846,2.675731,2.728875,2.782263,2.835883,2.889720,2.943763,2.998001,3.052424,3.107021,3.161784,3.216704,3.271773,3.326985,3.382331,3.437806,3.493403,3.549116,3.604941,3.660872,3.716904,3.773033,3.829254,3.885564,3.941959,3.998434,4.054988,4.111616,4.168315,4.225084,4.281918,4.338815
17.79,1.037980,1.109893,1.102945,1.096161,1.089544,1.083097,1.076824,1.070728,1.064811,1.059077,1.053528,1.048167,1.042999,1.038024,1.033406,1.029311,1.025744,1.022711,1.020437,1.019148,1.018847,1.019530,1.021189,1.023820,1.027139,1.030865,1.034995,1.039467,1.044222,1.049256,1.054581,1.060207,1.066130,1.072797,1.080646,1.089649,1.099640,1.110454,1.122068,1.134311,1.147017,1.160172,1.173768,1.187800,1.202251,1.217107,1.232353,1.249085,1.268337,1.289995,1.313942,1.340053,1.368206,1.398277,1.430144,1.463691,1.498806,1.535379,1.573310,1.612503,1.652867,1.694320,1.736784,1.780185,1.824457,1.869539,1.915373,1.961906,2.009089,2.056879,2.105234,2.154115,2.203488,2.253320,2.303581,2.354245,2.405285,2.456679,2.508403,2.560440,2.612768,2.665373,2.718237,2.771345,2.824684,2.878242,2.932005,2.985963,3.040106,3.094424,3.148908,3.203549,3.258339,3.313271,3.368339,3.423535,3.478853,3.534289,3.589835,3.645488,3.701242,3.757093,3.813036,3.869069,3.925186,3.981384,4.037660,4.094011,4.150433,4.206924,4.263481,4.320102
17.80,1.038153,1.112011,1.105012,1.098159,1.091454,1.084900,1.078500,1.072256,1.066172,1.060250,1.054493,1.048903,1.043484,1.038237,1.033380,1.029133,1.025502,1.022495,1.020324,1.019199,1.019124,1.019987,1.021673,1.024179,1.027336,1.030979,1.035101,1.039618,1.044447,1.049583,1.054933,1.060403,1.065992,1.072361,1.080151,1.089333,1.099561,1.110501,1.122130,1.134280,1.146786,1.159636,1.172900,1.186643,1.200849,1.215502,1.230585,1.247163,1.266243,1.287712,1.311453,1.337346,1.365268,1.395097,1.426713,1.460001,1.494849,1.531150,1.568803,1.607714,1.647793,1.688957,1.731129,1.774237,1.818214,1.862999,1.908534,1.954768,2.001653,2.049142,2.097196,2.145776,2.194847,2.244378,2.294338,2.344700,2.395439,2.446531,2.497955,2.549689,2.601717,2.654021,2.706584,2.759392,2.812431,2.865688,2.919152,2.972811,3.026654,3.080673,3.134857,3.189200,3.243691,3.298326,3.353095,3.407993,3.463014,3.518151,3.573400,3.628756,3.684213,3.739767,3.795414,3.851150,3.906970,3.962872,4.018852,4.074907,4.131034,4.187229,4.243491,4.299816
17.81,1.038261,1.110781,1.103624,1.096640,1.089832,1.083204,1.076760,1.070502,1.064435,1.058560,1.052882,1.047403,1.042128,1.037058,1.032388,1.028317,1.024851,1.021996,1.019991,1.019072,1.019243,1.020296,1.022022,1.024417,1.027441,1.031053,1.035248,1.039866,1.044752,1.049903,1.055219,1.060604,1.066058,1.072332,1.080156,1.089499,1.099828,1.110631,1.121892,1.133641,1.145904,1.158665,1.171912,1.185633,1.199813,1.214435,1.229484,1.246011,1.265011,1.286373,1.309982,1.335720,1.363464,1.393097,1.424499,1.457556,1.492159,1.528202,1.565586,1.604218,1.644008,1.684876,1.726744,1.769542,1.813204,1.857668,1.902879,1.948785,1.995338,2.042493,2.090209,2.138450,2.187180,2.236368,2.285984,2.336000,2.386391,2.437135,2.488210,2.539595,2.591272,2.643224,2.695436,2.747892,2.800578,2.853483,2.906593,2.959898,3.013388,3.067052,3.120883,3.174871,3.229008,3.283288,3.337703,3.392246,3.446912,3.501695,3.556589,3.611590,3.666692,3.721892,3.777184,3.832565,3.888031,3.943578,3.999204,4.054904,4.110676,4.166516,4.222423,4.278394
17.82,1.038355,1.109974,1.102680,1.095579,1.088676,1.081975,1.075478,1.069190,1.063115,1.057256,1.051616,1.046200,1.041010,1.036051,1.031511,1.027582,1.024272,1.021586,1.019753,1.019000,1.019330,1.020497,1.022256,1.024602,1.027559,1.031147,1.035360,1.040014,1.044924,1.050087,1.055406,1.060783,1.066217,1.072468,1.080278,1.089613,1.099878,1.110497,1.121460,1.132906,1.144965,1.157620,1.170820,1.184517,1.198694,1.213335,1.228423,1.244982,1.263980,1.285309,1.308856,1.334501,1.362128,1.391618,1.422855,1.455727,1.490126,1.525947,1.563095,1.601475,1.641002,1.681595,1.723179,1.765683,1.809043,1.853199,1.898094,1.943678,1.989904,2.036728,2.084109,2.132010,2.180398,2.229239,2.278506,2.328172,2.378210,2.428599,2.479316,2.530342,2.581659,2.633250,2.685099,2.737191,2.789513,2.842051,2.894795,2.947733,3.000855,3.054151,3.107613,3.161231,3.214998,3.268908,3.322952,3.377124,3.431418,3.485829,3.540352,3.594980,3.649710,3.704537,3.759456,3.814464,3.869556,3.924730,3.979982,4.035309,4.090707,4.146174,4.201707,4.257304
17.83,1.038439,1.109554,1.102129,1.094914,1.087912,1.081127,1.074563,1.068225,1.062116,1.056241,1.050603,1.045206,1.040054,1.035151,1.030691,1.026873,1.023704,1.021190,1.019533,1.018934,1.019396,1.020655,1.022449,1.024775,1.027690,1.031252,1.035454,1.040106,1.045024,1.050203,1.055541,1.060937,1.066392,1.072644,1.080415,1.089673,1.099808,1.110229,1.120927,1.132111,1.143977,1.156506,1.169634,1.183299,1.197484,1.212169,1.227337,1.243976,1.263018,1.284356,1.307877,1.333466,1.361006,1.390382,1.421479,1.454188,1.488401,1.524018,1.560942,1.599084,1.638357,1.678683,1.719987,1.762201,1.805261,1.849107,1.893686,1.938946,1.984842,2.031329,2.078368,2.125924,2.173960,2.222448,2.271357,2.320660,2.370335,2.420357,2.470705,2.521360,2.572304,2.623520,2.674992,2.726706,2.778648,2.830806,2.883168,2.935723,2.988461,3.041372,3.094448,3.147680,3.201060,3.254582,3.308238,3.362021,3.415926,3.469948,3.524080,3.578318,3.632657,3.687093,3.741620,3.796237,3.850937,3.905719,3.960578,4.015512,4.070518,4.125592,4.180732,4.235935
